Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Swainson's Thrush,Catharus ustulatus,179788.0,87168,SWTH,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Bay-breasted Warbler,Setophaga castanea,950036.0,890943,BBWA,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Blackpoll Warbler,Setophaga striata,950041.0,773819,BLPW,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977,GRCA,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0282,Forest,2018,2018-05-12,08:41:00,08:51:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,23,67.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Black-throated Blue Warbler,Setophaga caerulescens,950042.0,773822,BTBW,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,American Redstart,Setophaga ruticilla,178979.0,92746,AMRE,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0269,Forest,2018,2018-05-12,08:11:00,08:21:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Tennessee Warbler,Oreothlypis peregrina,950097.0,773770,TEWA,False,False,21,72.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Northern Flicker,Colaptes auratus,178154.0,84820,NOFL,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,89977,GRCA,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
NACE,NACE 3,NACE-0267,Forest,2018,2018-05-12,07:47:00,07:57:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204,EUST,False,False,22,70.5999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Magnolia Warbler,Setophaga magnolia,950035.0,774021,MAWA,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Swainson's Thrush,Catharus ustulatus,179788.0,87168,SWTH,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Blackpoll Warbler,Setophaga striata,950041.0,773819,BLPW,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Bay-breasted Warbler,Setophaga castanea,950036.0,890943,BBWA,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0253,Forest,2018,2018-05-12,07:16:00,07:26:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,85739,HAWO,False,False,20,73.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Swainson's Thrush,Catharus ustulatus,179788.0,87168,SWTH,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False
NACE,NACE 3,NACE-0245,Forest,2018,2018-05-12,06:55:00,07:05:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,20,72.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
